[637, 44, 120, 347, 484, 584, 165]
[638, 482, 800, 509, 230, 75, 733]
[639, 543, 516, 696, 712, 292, 195]
[640, 800, 153, 638, 727, 452, 282]
[641, 25, 714, 582, 122, 276, 160]
[642, 434, 157, 370, 802, 457, 768]
[643, 276, 809, 349, 238, 16, 495]
[644, 186, 360, 556, 55, 318, 198]
[645, 504, 247, 279, 467, 600, 678]
[646, 772, 303, 596, 340, 711, 719]
[647, 457, 729, 792, 768, 457, 65]
[648, 277, 281, 212, 594, 455, 257]
[649, 210, 461, 387, 379, 602, 450]
[650, 301, 610, 340, 709, 680, 374]
[651, 428, 385, 544, 369, 669, 532]
[652, 770, 300, 392, 792, 300, 451]
[653, 64, 546, 18, 86, 112, 303]
[654, 13, 190, 49, 778, 52, 502]
[655, 310, 462, 42, 485, 523, 618]
[656, 759, 363, 12, 737, 9, 204]
[657, 150, 312, 56, 333, 692, 81]
[658, 106, 803, 748, 146, 798, 425]
[659, 497, 151, 154, 510, 429, 41]
[660, 224, 631, 70, 134, 129, 343]
[661, 49, 190, 430, 483, 581, 478]
[662, 158, 178, 711, 782, 235, 168]
[663, 368, 146, 716, 74, 147, 146]
[664, 415, 203, 563, 625, 474, 151]
[665, 12, 363, 775, 400, 143, 703]
[666, 571, 43, 25, 30, 241, 674]
[667, 204, 436, 23, 39, 443, 115]
[668, 67, 629, 243, 320, 274, 675]
[669, 316, 46, 97, 369, 309, 259]
[670, 749, 291, 715, 779, 319, 130]
[671, 477, 447, 269, 360, 472, 168]
[672, 228, 724, 352, 267, 354, 82]
[673, 549, 136, 233, 244, 791, 373]
[674, 751, 184, 684, 728, 43, 202]
[675, 621, 348, 539, 274, 163, 70]
[676, 745, 605, 406, 799, 103, 461]
[677, 744, 507, 696, 220, 244, 511]
[678, 613, 104, 501, 219, 467, 645]
[679, 604, 81, 249, 69, 720, 150]
[680, 383, 520, 551, 709, 650, 374]
[681, 541, 701, 395, 699, 589, 459]
[682, 529, 432, 765, 296, 10, 504]
[683, 220, 710, 96, 525, 20, 361]
[684, 751, 530, 533, 626, 751, 316]
[685, 32, 341, 8, 410, 377, 140]
[686, 432, 765, 143, 137, 307, 336]
[687, 719, 451, 66, 266, 392, 470]
[688, 406, 345, 218, 46, 621, 375]
[689, 472, 768, 413, 17, 15, 397]
[690, 548, 778, 481, 125, 201, 391]
[691, 740, 264, 278, 479, 542, 475]
[692, 773, 118, 99, 657, 333, 81]
[693, 471, 386, 695, 142, 193, 264]
[694, 215, 439, 229, 482, 253, 208]
[695, 386, 84, 804, 803, 707, 425]
[696, 543, 744, 639, 744, 174, 531]
[697, 65, 742, 332, 364, 592, 117]
[698, 705, 333, 767, 203, 806, 153]
[699, 5, 55, 397, 459, 681, 589]
[700, 552, 128, 458, 291, 15, 587]
[701, 266, 681, 395, 144, 356, 383]
[702, 565, 570, 467, 355, 205, 24]
[703, 23, 436, 529, 143, 554, 665]
[704, 768, 126, 472, 446, 456, 218]
[705, 698, 170, 333, 579, 418, 290]
[706, 782, 739, 131, 280, 72, 754]
[707, 496, 493, 381, 425, 695, 798]
[708, 149, 19, 409, 6, 405, 370]
[709, 331, 62, 459, 680, 650, 374]
[710, 96, 683, 760, 120, 513, 96]
[711, 178, 802, 662, 646, 340, 719]
[712, 463, 473, 47, 639, 292, 195]
[713, 591, 554, 704, 23, 8, 322]
[714, 105, 641, 785, 180, 743, 491]
[715, 749, 291, 670, 610, 587, 552]
[716, 663, 381, 624, 84, 358, 169]
[717, 585, 494, 632, 566, 767, 521]
[718, 300, 155, 652, 149, 628, 785]
[719, 687, 451, 66, 301, 711, 646]
[720, 208, 633, 766, 150, 69, 439]
[721, 267, 498, 417, 619, 228, 225]
[722, 573, 777, 547, 231, 774, 175]
[723, 456, 211, 195, 222, 426, 571]
[724, 672, 228, 753, 183, 259, 309]
[725, 618, 359, 284, 312, 781, 564]
[726, 445, 409, 160, 409, 88, 809]
[727, 418, 290, 510, 640, 452, 282]
[728, 129, 33, 133, 43, 202, 674]
[729, 435, 4, 351, 629, 731, 441]
[730, 280, 152, 560, 528, 548, 176]
[731, 172, 237, 790, 729, 629, 441]
[732, 145, 798, 738, 755, 493, 505]
[733, 288, 545, 522, 154, 330, 75]
[734, 153, 640, 384, 368, 106, 226]
[735, 431, 376, 478, 481, 604, 502]
[736, 548, 690, 793, 338, 62, 254]
[737, 305, 536, 590, 656, 9, 270]
[738, 22, 256, 732, 430, 633, 325]
[739, 189, 206, 706, 232, 556, 784]
[740, 691, 264, 203, 561, 386, 148]
[741, 527, 471, 493, 56, 522, 563]
[742, 77, 697, 65, 269, 332, 158]
[743, 4, 729, 435, 180, 714, 491]
[744, 289, 677, 696, 531, 696, 174]
[745, 676, 605, 406, 423, 747, 103]
[746, 374, 431, 589, 287, 240, 128]
[747, 356, 797, 620, 745, 423, 103]
[748, 609, 550, 455, 521, 215, 566]
[749, 670, 291, 715, 321, 780, 419]
[750, 534, 328, 299, 289, 540, 3]
[751, 684, 530, 674, 626, 684, 316]
[752, 123, 250, 781, 81, 692, 657]
[753, 724, 453, 549, 634, 61, 449]
[754, 556, 235, 286, 552, 280, 706]
[755, 308, 773, 586, 732, 493, 505]
[756, 187, 253, 72, 118, 488, 545]
[757, 290, 418, 796, 308, 448, 339]
[758, 107, 494, 505, 766, 185, 527]
[759, 656, 297, 363, 616, 492, 460]
[760, 710, 96, 683, 292, 712, 639]
[761, 593, 71, 614, 554, 411, 703]
[762, 379, 354, 318, 216, 417, 327]
[763, 584, 449, 40, 298, 627, 393]
[764, 792, 457, 647, 451, 300, 652]
[765, 432, 686, 682, 518, 463, 543]
[766, 720, 633, 208, 758, 185, 427]
[767, 164, 481, 778, 717, 566, 413]
[768, 472, 689, 635, 647, 457, 65]
[769, 302, 257, 52, 787, 13, 604]
[770, 652, 392, 385, 66, 718, 149]
[771, 241, 373, 298, 595, 211, 40]
[772, 646, 303, 407, 367, 335, 206]
[773, 692, 608, 755, 497, 415, 522]
[774, 615, 553, 294, 722, 231, 175]
[775, 665, 102, 12, 37, 279, 613]
[776, 506, 611, 636, 245, 453, 361]
[777, 573, 722, 737, 90, 36, 388]
[778, 481, 690, 333, 654, 52, 502]
[779, 166, 144, 213, 670, 130, 319]
[780, 402, 412, 454, 321, 749, 419]
[781, 250, 282, 437, 312, 250, 725]
[782, 371, 131, 706, 235, 662, 603]
[783, 255, 201, 604, 795, 208, 253]
[784, 407, 287, 254, 252, 232, 739]
[785, 66, 451, 105, 117, 628, 149]
[786, 401, 630, 180, 334, 258, 135]
[787, 213, 89, 99, 769, 13, 604]
[788, 596, 508, 408, 95, 86, 68]
[789, 699, 5, 243, 466, 551, 60]
[790, 93, 731, 354, 809, 422, 508]
[791, 61, 515, 220, 373, 673, 244]
[792, 764, 457, 647, 652, 300, 451]
[793, 269, 466, 477, 371, 541, 387]
[794, 97, 464, 574, 630, 110, 420]
[795, 469, 769, 563, 783, 152, 208]
[796, 490, 290, 757, 85, 226, 106]
[797, 127, 747, 356, 562, 249, 773]
[798, 803, 732, 145, 658, 425, 707]
[799, 526, 238, 538, 103, 747, 745]
[800, 153, 41, 638, 181, 234, 489]
[801, 291, 73, 370, 77, 680, 709]
[802, 86, 236, 711, 642, 457, 768]
[803, 798, 106, 145, 695, 707, 425]
[804, 84, 695, 468, 278, 169, 358]
[805, 72, 253, 756, 601, 559, 402]
[806, 384, 41, 153, 170, 598, 437]
[807, 787, 89, 213, 509, 187, 359]
[808, 248, 602, 134, 160, 641, 122]
[809, 349, 276, 524, 790, 409, 726]
